RR#,Date,Time,Callsign,Report,QRP,Band,Group,Band Hog,QSO Score
1,November 23,16:00,AA7RM,5,False,2m,PSRG,False,1
1,November 23,16:02,AG7LR,5,False,2m,PSRG,False,1
1,November 23,16:05,KJ7SDM,5,False,2m,PSRG,False,1
