RR#,Date,Time,Callsign,Report,QRP,Band,Group,Band Hog,QSO Score
13,November 23,11:55,KK7TUE,4,True,70cm,Seattle ACS,False,2
21,November 23,12:01,N7ANH,4,True,70cm,LWHC,False,2
25,November 23,12:16,KJ7LIE,5,True,2m,KCARC,False,2
26,November 23,12:18,KJ7LIE,5,True,70cm,KCARC,False,2
25,November 23,12:20,K7CX,5,True,2m,KCARC,False,2
59,November 23,12:28,KK7QLW,4,True,2m,BEARS,False,2
59,November 23,12:30,KJ7SXR,5,True,2m,BEARS,False,2
169,November 23,3:26,AI7OE,3,False,70cm,BARC,False,1
182,November 23,3:35,N7ROB,3,False,2m,KBARA,False,1
